customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,prev_A,d1_A,1_actual_A,d2_A,prev_actual_A,prev_B,d1_B,1_actual_B,d2_B,prev_actual_B,prev_C,d1_C,1_actual_C,d2_C,prev_actual_C,prev_D,d1_D,1_actual_D,d2_D,prev_actual_D,prev_E,d1_E,1_actual_E,d2_E,prev_actual_E,prev_F,d1_F,1_actual_F,d2_F,prev_actual_F,prev_G,d1_G,1_actual_G,d2_G,prev_actual_G,prev_C_previous,d1_C_previous,1_actual_C_previous,d2_C_previous,prev_actual_C_previous,order
10004956,9,1,2,11:43,DE,12987,1,1,8,f,3,26,26,0,1,0,2,1,1,1,1,3,1,758,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3,0,1,4,0,1,0,0,1,0,1,1
10004957,9,1,2,11:50,MO,12988,1,0,3,d,NA,23,23,0,3,1,1,1,3,3,1,1,2,630,0,0,1,0,1,0,1,0,0,1,0,1,1,0,3,0,1,2,0,3,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,1
10004960,5,1,1,13:38,IA,12989,1,1,4,f,2,67,64,1,3,11,1,0,3,3,1,2,2,563,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,0,3,0,1,0,0,1,0,1,0,0,2,0,1,4,0,2,0,0,3,0,3,1
10004961,6,1,0,10:19,NY,12990,1,0,5,e,3,21,21,0,4,1,1,1,4,3,1,0,3,679,0,0,1,0,1,0,0,1,0,1,1,0,4,0,3,0,0,3,0,3,0,0,1,0,1,0,0,0,0,0,1,1,4,0,2,0,0,4,0,4,1
10004963,7,1,2,12:43,PA,12179,1,0,10,e,NA,27,16,0,3,4,1,0,3,2,0,2,2,651,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,0,2,0,0,0,0,0,0,0,2,0,2,0,1,1,0,2,0,0,3,0,3,1
10004964,6,1,2,16:58,PA,10957,1,1,0,f,NA,38,38,0,1,6,1,0,1,3,1,2,1,659,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,3,0,3,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
10004965,10,1,4,12:57,IA,12608,1,0,1,e,NA,22,22,0,3,6,1,0,3,3,0,2,1,608,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,0,3,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,3,0,3,1
10004967,8,1,2,11:12,SD,10998,1,1,8,e,NA,30,30,0,1,2,2,1,1,3,1,3,2,670,0,1,1,0,2,0,0,1,0,1,0,1,3,0,1,0,0,3,0,3,0,1,0,0,1,0,1,2,0,3,0,0,2,0,2,0,0,1,0,1,1
10004969,7,1,1,07:53,MD,12991,1,0,6,f,4,32,32,0,1,3,1,1,2,1,1,2,1,704,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,1,2,0,1,0,0,1,0,1,0,0,2,0,2,1,1,2,0,2,0,0,1,0,1,1
10004970,7,1,1,12:51,OH,12498,1,0,3,h,NA,21,21,0,3,6,2,1,2,3,1,1,3,687,1,1,1,0,1,0,0,1,0,1,0,1,3,0,2,0,0,3,0,3,0,0,1,0,1,0,0,1,0,1,0,1,4,0,3,0,0,3,0,3,1
10004972,3,1,0,13:08,MD,11861,1,0,2,g,3,71,71,0,3,1,1,1,3,3,1,2,3,671,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,0,0,3,0,3,1
10004973,5,1,0,17:50,MT,12992,1,0,11,e,NA,20,20,0,3,4,0,0,3,3,0,0,4,637,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,3,0,3,1
10004974,4,1,4,10:34,MO,10266,1,0,14,f,NA,52,52,0,3,9,0,1,3,3,0,0,2,594,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,3,0,3,1
10004976,8,1,3,16:10,OH,11373,1,1,3,g,NA,49,49,0,3,4,1,1,1,2,0,2,3,627,0,0,1,0,1,0,1,0,0,1,0,1,3,0,1,0,1,3,0,2,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,0,0,3,0,3,1
10004977,7,1,1,08:35,PA,12993,1,0,1,e,NA,58,58,0,3,12,2,0,3,3,0,2,3,641,1,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,0,0,3,0,3,1
10004978,8,1,0,14:33,FL,12994,1,1,9,f,2,69,69,0,3,15,1,1,3,3,1,1,4,628,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,4,0,4,0,0,3,0,3,1
10004979,3,1,2,11:50,FL,10303,2,1,2,d,1,26,26,1,4,11,1,0,3,3,0,2,3,600,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,0,3,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,0,0,4,0,4,1
10004981,8,1,1,16:46,NY,11098,2,1,6,g,4,45,42,1,4,5,1,1,4,3,1,0,4,643,0,0,1,0,1,0,1,0,0,1,0,0,4,0,4,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,1
10004983,4,1,2,12:15,OH,12521,1,0,11,e,3,24,24,0,1,1,0,1,1,1,0,0,3,601,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1,1
10004984,7,1,4,14:21,PA,10988,1,1,10,h,NA,40,40,0,3,15,1,1,1,1,0,2,2,718,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,2,0,1,3,0,2,0,0,3,0,3,1
10004985,9,1,1,16:37,OR,12022,2,1,11,d,4,71,61,1,3,15,1,1,3,3,1,1,2,617,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,1,1,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,1
10004986,10,1,2,14:45,OH,11945,1,1,3,e,4,38,38,0,3,0,1,1,3,3,1,2,3,616,0,0,1,0,1,0,1,0,0,1,0,1,1,0,3,0,1,1,0,3,0,0,1,0,1,0,0,2,0,2,0,1,2,0,3,0,1,NA,0,3,1
10004988,8,1,2,10:08,KY,11868,1,0,14,f,NA,23,23,0,2,5,0,0,1,3,0,0,1,678,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,3,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,2,0,2,1
10004989,5,1,1,17:00,NY,11897,1,1,8,d,2,31,31,0,3,8,2,0,1,3,1,0,2,674,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,1
10004990,4,1,0,14:16,UT,12996,1,1,16,d,NA,24,24,0,2,6,0,0,2,3,0,0,3,544,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,3,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,0,0,2,0,2,1
10004991,5,1,3,14:12,NE,12997,1,1,8,f,4,29,29,0,3,6,1,0,3,3,0,2,1,586,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,3,0,3,1
10004992,11,1,2,15:05,NY,10512,1,0,2,e,1,31,31,0,3,10,1,1,3,3,1,0,1,627,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,1
10004994,7,1,0,16:22,CO,12999,1,0,18,e,NA,28,28,0,2,3,0,0,2,2,0,0,3,607,0,1,1,0,0,0,0,0,0,0,0,1,3,0,2,0,1,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,0,0,2,0,2,1
10004995,9,1,2,10:34,MS,13000,2,0,16,e,NA,36,34,1,4,9,1,1,1,2,0,1,3,618,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,4,0,4,1
10004996,9,1,1,08:06,FL,13001,2,1,6,c,2,64,23,0,1,7,2,1,1,1,0,1,4,654,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,4,0,0,1,0,1,1
10004997,6,1,4,13:36,AL,11903,1,1,5,h,NA,28,28,0,2,4,1,1,2,3,0,2,2,667,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,1,1,2,0,2,0,0,0,0,0,0,1,1,0,2,0,1,3,0,2,0,0,2,0,2,1
10004999,9,1,2,10:59,NE,11792,1,0,1,e,4,38,36,0,4,3,1,0,4,3,0,2,3,626,0,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,1,1,0,3,0,0,4,0,4,1
10005000,7,1,3,12:06,MS,13002,1,1,7,f,NA,22,22,0,1,1,1,1,1,2,1,2,2,681,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,2,0,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0,1,0,1,1
10005001,10,1,3,13:07,FL,13003,1,1,4,e,1,64,64,0,3,8,1,1,3,2,1,2,3,594,0,0,1,0,1,0,1,0,0,1,0,1,1,0,3,0,1,1,0,2,0,1,0,0,1,0,0,2,0,2,0,1,2,0,3,0,0,3,0,3,1
10005002,9,1,3,11:33,ID,13004,1,0,6,e,2,24,24,0,2,1,1,1,2,3,0,2,2,601,0,0,1,0,1,0,0,1,0,1,0,1,3,0,2,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,1
10005004,4,1,0,13:48,MD,10412,1,1,3,f,4,39,39,0,2,15,1,0,2,2,0,1,3,666,0,0,1,0,1,0,0,0,0,0,1,1,3,0,3,1,1,3,0,3,0,1,1,0,0,0,0,1,0,1,0,0,3,0,3,0,0,2,0,2,1
10005005,6,1,1,18:29,OR,12629,1,0,15,e,3,19,19,0,3,4,1,1,3,3,0,2,4,656,0,0,1,0,1,0,0,1,0,1,0,1,2,0,3,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,4,0,4,0,0,3,0,3,1
10005006,11,1,3,11:32,NY,13005,2,1,2,f,1,69,67,1,3,7,1,1,3,2,1,0,2,666,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,1
10005007,9,1,0,14:31,PA,12930,1,0,14,f,NA,25,25,0,1,2,0,0,1,1,0,0,1,654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,1,1
10005009,5,1,1,14:49,MO,12584,1,1,7,f,3,32,32,0,3,15,1,0,3,3,0,2,2,557,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,1,1,0,2,0,0,3,0,3,1
10005011,4,1,1,14:28,NY,13007,1,1,9,f,3,55,55,0,3,4,1,1,3,2,1,2,2,598,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,2,0,2,0,0,1,0,1,0,0,2,0,2,0,1,3,0,2,0,0,3,0,3,1
10005013,6,1,1,13:06,PA,12630,1,1,7,d,NA,25,25,0,4,6,1,0,3,3,1,1,3,646,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,1,0,0,1,0,0,1,0,1,0,1,2,0,3,0,0,4,0,4,1
10005014,7,1,0,11:33,FL,10971,1,0,0,g,2,26,26,0,3,6,1,1,3,3,1,2,3,701,0,0,1,0,1,0,0,1,0,1,0,1,1,0,3,0,1,2,0,3,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,0,0,3,0,3,1
10005016,8,1,0,15:31,OH,13009,1,1,16,g,4,75,75,0,1,7,0,1,1,2,0,0,3,597,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,1,1,0,0,0,1,1,0,0,0,0,3,0,3,0,0,1,0,1,1
10005019,3,1,0,08:39,AR,11997,1,1,1,e,NA,49,49,0,1,0,1,0,1,1,0,2,1,679,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,1
10005021,10,1,3,15:28,FL,11601,2,1,3,f,1,67,59,1,3,13,2,0,3,3,0,3,3,642,0,1,1,0,2,1,0,0,0,1,0,1,2,0,3,0,0,3,0,3,0,0,0,0,0,0,1,2,0,3,0,0,3,0,3,0,0,3,0,3,1
10005022,7,1,0,13:30,MS,13012,1,0,4,d,NA,25,25,0,1,5,1,1,1,1,1,2,1,665,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,1
10005023,11,1,1,12:22,FL,13013,1,1,12,g,2,25,25,0,3,7,1,0,1,3,1,2,3,658,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,0,0,3,0,3,1
10005024,7,1,3,10:08,NY,13014,2,1,1,g,3,66,63,1,3,15,2,1,3,2,1,0,2,696,0,0,2,0,2,1,1,0,0,0,0,1,1,0,3,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,1
10005025,8,1,1,11:30,FL,10401,1,0,9,g,1,24,24,0,4,9,1,1,3,3,1,2,3,658,0,0,1,0,1,0,1,0,0,1,0,1,2,0,3,0,0,3,0,3,0,1,0,0,1,0,0,2,0,2,0,0,3,0,3,0,0,4,0,4,1
10005027,6,1,3,14:13,MT,12788,1,0,9,e,2,75,75,0,3,5,1,0,3,3,1,1,1,641,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,1,0,0,1,0,1,2,0,1,0,0,1,0,1,0,0,3,0,3,1
10005030,6,1,0,12:16,MD,10441,1,0,1,e,3,52,52,0,1,3,1,1,1,1,1,2,2,757,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,0,1,1
10005031,4,1,0,15:19,TN,11872,1,1,7,d,1,75,75,0,4,7,2,1,4,3,1,1,2,597,0,1,1,0,2,0,0,1,0,1,0,1,3,0,4,0,0,3,0,3,1,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,4,0,4,1
10005034,7,1,4,10:22,FL,10213,2,1,4,g,1,75,72,1,3,10,1,1,3,3,1,1,4,629,0,0,1,0,1,0,1,0,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,1,2,0,1,1,0,4,0,3,0,0,3,0,3,1
10005035,5,1,1,10:55,MD,11051,1,0,3,e,3,49,49,0,2,0,2,1,2,2,1,3,1,661,0,1,0,0,2,0,1,0,0,1,0,1,1,0,2,0,1,1,0,2,0,1,0,0,1,0,1,0,0,3,0,0,1,0,1,0,0,2,0,2,1
10005036,10,1,3,14:28,NV,10314,1,1,26,c,NA,61,61,0,1,2,0,0,1,2,0,0,1,592,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,2,0,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,1
10005037,9,1,0,16:57,PA,13018,2,1,6,f,3,42,39,1,3,3,1,1,4,3,1,2,4,601,0,0,1,0,1,0,1,0,0,1,0,1,3,0,4,0,0,3,0,3,0,0,1,0,1,1,1,1,0,1,0,0,4,0,4,0,0,3,0,3,1
10005038,9,1,4,13:16,PA,12643,2,1,9,e,4,45,40,1,3,15,1,0,3,3,1,1,4,636,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,0,1,0,1,0,1,2,0,4,0,0,3,0,3,1
10005039,8,1,0,13:03,WA,13019,1,1,9,g,NA,52,17,0,3,7,1,0,1,1,0,2,2,661,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,1,4,0,2,0,0,3,0,3,1
10005040,6,1,4,14:06,IN,11973,1,1,9,d,1,34,34,0,2,12,1,0,2,2,0,2,2,613,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,2,0,2,1
10005041,8,1,0,15:18,NY,13020,2,1,4,h,1,60,60,1,4,15,1,0,4,3,0,0,2,688,0,0,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,NA,0,4,1
10005042,9,1,2,14:50,AL,11859,3,1,9,e,NA,39,17,1,2,8,1,0,2,3,0,1,3,655,0,0,1,0,1,1,1,1,0,1,0,0,2,0,2,0,0,3,0,3,0,1,1,0,0,1,0,1,0,2,1,0,3,0,2,0,0,2,0,2,1
10005044,9,1,0,18:47,WA,13021,1,0,1,d,3,53,53,0,3,1,2,0,2,2,0,1,2,647,0,0,2,0,2,1,1,1,0,1,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,1
10005045,6,1,1,11:10,OH,12615,1,1,17,e,NA,25,25,0,3,10,0,0,3,3,0,0,2,566,0,1,1,0,0,0,1,1,0,0,0,0,3,0,3,0,0,3,0,3,0,1,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,3,0,3,1
10005046,6,1,4,09:22,IN,13022,1,0,13,c,3,40,40,0,1,1,1,0,2,2,1,1,1,656,0,1,2,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,1,1,0,0,0,0,1,2,0,1,1,1,2,0,2,0,0,1,0,1,1
10005047,8,1,3,15:11,AL,10749,1,1,5,g,4,30,30,0,4,2,2,1,4,2,1,2,1,605,0,1,1,0,2,0,0,1,0,1,0,0,4,0,4,0,0,2,0,2,0,0,1,0,1,0,0,2,0,2,0,0,1,0,1,0,0,4,0,4,1
10005048,9,1,0,15:32,CO,11155,1,1,11,g,NA,56,56,0,1,2,0,1,1,3,0,0,2,550,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,0,1,1
10005049,5,1,0,15:51,FL,11477,1,1,12,e,1,64,64,0,4,6,1,1,4,3,1,2,3,614,0,0,1,0,1,0,1,0,0,1,0,1,3,0,4,0,0,3,0,3,0,1,0,0,1,0,0,2,0,2,0,0,3,0,3,0,0,4,0,4,1
10005050,5,1,4,11:49,PA,11968,2,0,6,f,NA,43,36,1,1,1,1,1,1,1,1,2,2,641,0,0,1,0,1,1,0,1,0,0,0,1,3,0,1,0,1,3,0,1,1,0,1,0,0,0,0,2,0,2,0,1,1,0,2,0,0,1,0,1,1
10005051,6,1,1,13:24,NY,11483,1,1,6,f,1,41,41,0,4,4,1,1,4,3,1,0,4,637,0,0,1,0,1,0,0,1,0,1,0,0,4,0,4,0,0,3,0,3,0,0,1,0,1,0,0,0,0,0,0,1,3,0,4,0,0,4,0,4,1
10005052,4,1,1,15:13,WA,12468,1,0,13,e,4,28,28,0,1,1,0,0,2,2,0,0,1,614,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,1,NA,0,NA,1
10005053,6,1,4,13:01,WA,13023,3,1,31,c,4,65,21,1,2,7,0,0,2,2,0,1,2,584,0,1,1,0,0,0,0,0,0,0,0,1,3,0,2,0,1,3,0,2,0,0,0,0,0,0,1,2,0,1,0,1,1,0,2,0,0,2,0,2,1
10005054,10,1,4,12:38,FL,10241,1,1,9,d,1,56,56,0,3,8,1,0,2,3,1,1,3,580,0,1,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,3,0,3,0,1,0,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,1
10005055,7,1,4,15:19,CO,13024,1,1,14,e,2,75,75,0,1,4,1,0,1,3,0,2,1,614,0,0,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,1
10005056,3,1,1,14:26,NY,11807,1,0,9,d,3,25,25,0,3,9,1,1,2,3,1,0,2,585,0,0,1,0,1,0,0,1,0,1,1,1,3,0,3,0,0,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,1
10005057,6,1,2,14:36,OH,13025,2,1,3,f,4,42,40,1,3,0,1,0,2,2,1,1,2,602,0,1,0,0,1,0,0,0,0,0,1,1,1,0,3,1,1,1,0,3,0,1,0,0,1,0,1,0,0,1,0,1,4,0,2,0,0,3,0,3,1
10005059,5,1,4,15:36,TN,11074,1,0,4,e,4,23,23,0,4,7,2,1,4,3,1,3,2,639,1,1,1,0,1,0,0,1,0,1,0,1,1,0,4,0,1,1,0,3,0,0,1,0,1,1,1,2,0,2,1,1,1,0,1,0,0,4,0,4,1
10005060,7,1,3,15:54,MO,12288,1,0,7,e,3,20,20,0,3,2,1,1,2,3,0,2,2,648,0,1,0,0,1,0,1,0,0,1,0,1,1,0,2,0,1,1,0,3,0,0,0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,3,0,3,1
10005061,7,1,2,17:53,ID,13004,1,1,5,f,1,42,42,0,4,4,1,1,3,3,1,1,3,590,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,1,2,0,1,0,0,3,0,3,0,0,4,0,4,1
10005063,7,1,2,12:11,GA,10693,1,1,12,d,4,39,39,0,3,7,1,1,3,3,1,2,4,617,0,0,1,0,1,0,1,0,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,0,2,0,2,0,0,4,0,4,0,0,3,0,3,1
10005066,7,1,0,15:18,OR,11179,1,0,1,e,NA,26,26,0,1,3,1,0,1,1,0,2,2,675,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,4,0,2,0,0,1,0,1,1
10005067,8,1,4,10:08,PA,11686,1,0,3,g,4,29,29,0,3,7,1,0,3,3,1,2,3,609,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,1,2,0,3,0,0,1,0,1,0,0,2,0,2,0,1,4,0,3,0,0,3,0,3,1
10005068,6,1,4,10:14,PA,10104,1,0,3,g,3,75,75,0,3,15,1,0,3,3,0,1,3,665,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,1,2,0,3,0,0,3,0,3,1
10005069,9,1,3,18:00,WA,13028,1,0,17,c,2,62,62,0,1,2,0,0,1,1,0,0,1,601,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,2,0,0,1,0,1,1
10005071,9,1,2,17:09,OK,13029,1,0,23,c,NA,32,32,0,2,1,0,0,1,1,0,0,2,609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,2,0,2,1
10005073,7,1,3,16:32,OH,11066,2,1,16,e,NA,52,49,1,1,6,0,1,1,1,0,0,3,550,0,1,2,0,0,0,1,0,0,1,0,1,3,0,1,0,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,0,0,1,0,1,1
10005074,8,1,1,13:50,WV,13030,1,1,2,e,NA,23,23,0,3,3,2,0,1,1,0,3,2,673,0,1,1,0,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,2,0,3,0,0,2,0,2,0,0,3,0,3,1
10005075,6,1,2,12:02,NY,13010,1,0,18,d,1,72,72,0,3,9,1,1,3,3,1,0,2,662,0,1,0,0,1,0,1,0,0,1,0,0,3,0,3,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,3,0,3,1
10005076,7,1,5,09:49,CT,12195,1,0,8,h,NA,43,43,0,1,1,1,0,1,1,1,0,1,697,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
10005077,9,1,2,13:25,FL,12481,1,1,11,h,1,44,44,0,1,14,1,1,4,3,1,1,3,628,0,0,1,0,1,0,0,1,0,1,0,1,1,0,4,0,1,1,0,3,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,1,0,1,1
10005078,9,1,0,14:33,MD,11154,3,0,1,d,4,46,17,0,3,6,2,0,3,2,1,2,2,725,0,1,1,0,2,0,0,0,0,0,0,1,2,0,3,0,0,2,0,2,0,1,0,0,1,0,0,2,0,2,0,1,4,0,2,0,0,3,0,3,1
10005079,5,1,4,11:26,OK,13031,1,0,12,c,NA,23,23,0,2,6,0,1,2,2,0,1,2,608,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,2,0,2,1
10005080,7,1,1,15:03,IN,13032,2,1,8,e,4,60,55,1,3,9,1,1,3,3,0,2,3,640,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,1,1,0,3,0,0,3,0,3,1
10005082,6,1,5,10:41,IN,12041,1,0,11,e,4,38,38,0,1,2,0,0,1,2,0,0,1,572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,1,1
10005084,7,1,0,10:46,AL,11875,1,0,14,f,NA,27,27,0,1,8,1,1,1,1,0,2,4,672,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,4,0,4,0,0,1,0,1,1
10005086,5,1,4,11:28,OH,11055,2,1,10,g,NA,35,16,0,3,5,1,1,3,3,1,2,2,703,0,0,1,0,1,0,0,1,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,1,0,0,2,0,2,0,0,2,0,2,0,0,3,0,3,1
10005087,8,1,2,14:44,OK,13034,1,0,1,h,NA,49,49,0,3,9,1,0,3,3,1,2,2,670,0,1,2,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,0,3,0,1,0,0,1,0,1,3,0,2,0,0,2,0,2,0,0,3,0,3,1
10005089,5,1,0,11:31,AL,10470,1,1,12,d,4,44,44,0,2,2,0,1,2,2,0,0,1,575,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,1
